WTCH_SYMD,WTCH_EYMD,JLYFS_NM,TXCT_DGRE_CD,AP_AREA_NM,AP_DN_CD,JLYFS_APRT
20151204,20151210,노무라입깃해파리,강,경남,,0.0
20151204,20151210,보름달물해파리,약,경남,저밀도,31.3
20151204,20151210,기타 해파리,,경북,,0.0
20151204,20151210,노무라입깃해파리,강,경북,,0.0
20151204,20151210,보름달물해파리,약,경북,저밀도,14.3
20151204,20151210,기타 해파리,,부산,,0.0
20151204,20151210,노무라입깃해파리,강,부산,저밀도,10.0
20151204,20151210,보름달물해파리,약,부산,저밀도,10.0
20151204,20151210,기타 해파리,,울산,,0.0
20151204,20151210,노무라입깃해파리,강,울산,,0.0
20151204,20151210,보름달물해파리,약,울산,,0.0
20151204,20151210,기타 해파리,,인천,,0.0
20151204,20151210,노무라입깃해파리,강,인천,저밀도,14.3
20151204,20151210,보름달물해파리,약,인천,,0.0
20151204,20151210,기타 해파리,,전남,,0.0
20151204,20151210,노무라입깃해파리,강,전남,,0.0
20151204,20151210,보름달물해파리,약,전남,,0.0
20151204,20151210,기타 해파리,,전북,,0.0
20151204,20151210,노무라입깃해파리,강,전북,,0.0
20151204,20151210,보름달물해파리,약,전북,,0.0
20151204,20151210,기타 해파리,,제주,,0.0
20151204,20151210,노무라입깃해파리,강,제주,,0.0
20151204,20151210,보름달물해파리,약,제주,,0.0
20151204,20151210,기타 해파리,,충남,,0.0
20151204,20151210,노무라입깃해파리,강,충남,저밀도,9.1
20151204,20151210,보름달물해파리,약,충남,,0.0
20160506,20160512,기타 해파리,,강원,,0.0
20160506,20160512,노무라입깃해파리,강,강원,,0.0
20160506,20160512,보름달물해파리,약,강원,고밀도,25.0
20160506,20160512,기타 해파리,,경기,,0.0
20160506,20160512,노무라입깃해파리,강,경기,,0.0
20160506,20160512,보름달물해파리,약,경기,,0.0
20160506,20160512,기타 해파리,,경남, ,7.1
20160506,20160512,노무라입깃해파리,강,경남,,0.0
20160506,20160512,보름달물해파리,약,경남,저밀도,64.3
20160506,20160512,보름달물해파리,약,경남,고밀도,64.3
20160506,20160512,기타 해파리,,경북, ,8.3
20160506,20160512,노무라입깃해파리,강,경북,,0.0
20160506,20160512,보름달물해파리,약,경북,저밀도,50.0
20160506,20160512,보름달물해파리,약,경북,고밀도,50.0
20160506,20160512,기타 해파리,,부산,,11.1
20160506,20160512,노무라입깃해파리,강,부산,,0.0
20160506,20160512,보름달물해파리,약,부산,저밀도,22.2
20160506,20160512,보름달물해파리,약,부산,고밀도,22.2
20160506,20160512,기타 해파리,,울산,,0.0
20160506,20160512,노무라입깃해파리,강,울산,,0.0
20160506,20160512,보름달물해파리,약,울산,,0.0
20160506,20160512,기타 해파리,,인천,,0.0
20160506,20160512,노무라입깃해파리,강,인천,,0.0
20160506,20160512,보름달물해파리,약,인천,,0.0
20160506,20160512,기타 해파리,,전남,,0.0
20160506,20160512,노무라입깃해파리,강,전남,,0.0
20160506,20160512,보름달물해파리,약,전남,저밀도,8.2
20160506,20160512,기타 해파리,,전북,,0.0
20160506,20160512,노무라입깃해파리,강,전북,,0.0
20160506,20160512,보름달물해파리,약,전북,,0.0
20160506,20160512,기타 해파리,,제주,,0.0
20160506,20160512,노무라입깃해파리,강,제주,,0.0
20160506,20160512,보름달물해파리,약,제주,,0.0
20160506,20160512,기타 해파리,,충남,,0.0
20160506,20160512,노무라입깃해파리,강,충남,,0.0
20160506,20160512,보름달물해파리,약,충남,,0.0
20160513,20160519,기타 해파리,,강원,,0.0
20160513,20160519,노무라입깃해파리,강,강원,,0.0
20160513,20160519,보름달물해파리,약,강원,,0.0
20160513,20160519,기타 해파리,,경기,,0.0
20160513,20160519,노무라입깃해파리,강,경기,,0.0
20160513,20160519,보름달물해파리,약,경기,,0.0
20160513,20160519,기타 해파리,,경남,,7.69
20160513,20160519,노무라입깃해파리,강,경남,,0.0
20160513,20160519,보름달물해파리,약,경남,저밀도,53.85
20160513,20160519,보름달물해파리,약,경남,고밀도,53.85
20160513,20160519,기타 해파리,,경북,,0.0
20160513,20160519,노무라입깃해파리,강,경북,,0.0
20160513,20160519,보름달물해파리,약,경북,저밀도,60.0
20160513,20160519,기타 해파리,,부산,,9.09
20160513,20160519,노무라입깃해파리,강,부산,,0.0
20160513,20160519,보름달물해파리,약,부산,저밀도,45.45
20160513,20160519,보름달물해파리,약,부산,고밀도,45.45
20160513,20160519,기타 해파리,,울산,,0.0
20160513,20160519,노무라입깃해파리,강,울산,,0.0
20160513,20160519,보름달물해파리,약,울산,,0.0
20160513,20160519,기타 해파리,,인천,,0.0
20160513,20160519,노무라입깃해파리,강,인천,,0.0
20160513,20160519,보름달물해파리,약,인천,,0.0
20160513,20160519,기타 해파리,,전남,,0.0
20160513,20160519,노무라입깃해파리,강,전남,,0.0
20160513,20160519,보름달물해파리,약,전남,고밀도,12.5
20160513,20160519,기타 해파리,,전북,,0.0
20160513,20160519,노무라입깃해파리,강,전북,,0.0
20160513,20160519,보름달물해파리,약,전북,저밀도,23.08
20160513,20160519,기타 해파리,,제주,,0.0
20160513,20160519,노무라입깃해파리,강,제주,,33.33
20160513,20160519,보름달물해파리,약,제주,,0.0
20160513,20160519,기타 해파리,,충남,,0.0
20160513,20160519,노무라입깃해파리,강,충남,,0.0
20160513,20160519,보름달물해파리,약,충남,,0.0
20160520,20160526,기타 해파리,,강원,,0.0
20160520,20160526,노무라입깃해파리,강,강원,,0.0
20160520,20160526,보름달물해파리,약,강원,,50.0
20160520,20160526,기타 해파리,,경기,,0.0
20160520,20160526,노무라입깃해파리,강,경기,,0.0
20160520,20160526,보름달물해파리,약,경기,,33.33
20160520,20160526,기타 해파리,,경남,,7.14
20160520,20160526,노무라입깃해파리,강,경남,,0.0
20160520,20160526,보름달물해파리,약,경남,저밀도,78.57
20160520,20160526,보름달물해파리,약,경남,고밀도,78.57
20160520,20160526,기타 해파리,,경북,,9.09
20160520,20160526,노무라입깃해파리,강,경북,,0.0
20160520,20160526,보름달물해파리,약,경북,저밀도,72.73
20160520,20160526,보름달물해파리,약,경북,고밀도,72.73
20160520,20160526,기타 해파리,,부산,,10.0
20160520,20160526,노무라입깃해파리,강,부산,,0.0
20160520,20160526,보름달물해파리,약,부산,저밀도,40.0
20160520,20160526,보름달물해파리,약,부산,고밀도,40.0
20160520,20160526,기타 해파리,,울산,,0.0
20160520,20160526,노무라입깃해파리,강,울산,,0.0
20160520,20160526,보름달물해파리,약,울산,,0.0
20160520,20160526,기타 해파리,,인천,,0.0
20160520,20160526,노무라입깃해파리,강,인천,,0.0
20160520,20160526,보름달물해파리,약,인천,저밀도,11.11
20160520,20160526,기타 해파리,,전남,,0.0
20160520,20160526,노무라입깃해파리,강,전남,,0.0
20160520,20160526,보름달물해파리,약,전남,저밀도,40.0
20160520,20160526,보름달물해파리,약,전남,고밀도,40.0
20160520,20160526,기타 해파리,,전북,,0.0
20160520,20160526,노무라입깃해파리,강,전북,,0.0
20160520,20160526,보름달물해파리,약,전북,저밀도,56.25
20160520,20160526,보름달물해파리,약,전북,고밀도,56.25
20160520,20160526,기타 해파리,,제주,,0.0
20160520,20160526,노무라입깃해파리,강,제주,,50.0
20160520,20160526,보름달물해파리,약,제주,,0.0
20160520,20160526,기타 해파리,,충남,,0.0
20160520,20160526,노무라입깃해파리,강,충남,,0.0
20160520,20160526,보름달물해파리,약,충남,저밀도,20.0
20160603,20160609,기타 해파리,,강원,,0.0
20160603,20160609,노무라입깃해파리,강,강원,,0.0
20160603,20160609,보름달물해파리,약,강원,고밀도,33.33
20160603,20160609,기타 해파리,,경기,,0.0
20160603,20160609,노무라입깃해파리,강,경기,,0.0
20160603,20160609,보름달물해파리,약,경기,고밀도,75.0
20160603,20160609,기타 해파리,,경남,,10.0
20160603,20160609,노무라입깃해파리,강,경남,저밀도,10.0
20160603,20160609,보름달물해파리,약,경남,고밀도,70.0
20160603,20160609,보름달물해파리,약,경남,저밀도,70.0
20160603,20160609,기타 해파리,,경북,,9.09
20160603,20160609,노무라입깃해파리,강,경북,,0.0
20160603,20160609,보름달물해파리,약,경북,고밀도,90.91
20160603,20160609,보름달물해파리,약,경북,저밀도,90.91
20160603,20160609,기타 해파리,,부산,,0.0
20160603,20160609,노무라입깃해파리,강,부산,,0.0
20160603,20160609,보름달물해파리,약,부산,고밀도,90.0
20160603,20160609,보름달물해파리,약,부산,저밀도,90.0
20160603,20160609,기타 해파리,,울산,,0.0
20160603,20160609,노무라입깃해파리,강,울산,,0.0
20160603,20160609,보름달물해파리,약,울산,,50.0
20160603,20160609,기타 해파리,,인천,,0.0
20160603,20160609,노무라입깃해파리,강,인천,,0.0
20160603,20160609,보름달물해파리,약,인천,고밀도,18.18
20160603,20160609,기타 해파리,,전남,,0.0
20160603,20160609,노무라입깃해파리,강,전남,,0.0
20160603,20160609,보름달물해파리,약,전남,고밀도,41.665
20160603,20160609,보름달물해파리,약,전남,저밀도,41.665
20160603,20160609,기타 해파리,,전북,,0.0
20160603,20160609,노무라입깃해파리,강,전북,저밀도,7.69
20160603,20160609,보름달물해파리,약,전북,고밀도,84.62
20160603,20160609,보름달물해파리,약,전북,저밀도,84.62
20160603,20160609,기타 해파리,,제주,,0.0
20160603,20160609,노무라입깃해파리,강,제주,저밀도,25.0
20160603,20160609,보름달물해파리,약,제주,,0.0
20160603,20160609,기타 해파리,,충남,,0.0
20160603,20160609,노무라입깃해파리,강,충남,,0.0
20160603,20160609,보름달물해파리,약,충남,고밀도,15.38
20160603,20160609,보름달물해파리,약,충남,저밀도,15.38
20160610,20160616,기타 해파리,,강원, ,50.0
20160610,20160616,노무라입깃해파리,강,강원,저밀도,10.0
20160610,20160616,보름달물해파리,약,강원,고밀도,10.0
20160610,20160616,기타 해파리,,경기,,0.0
20160610,20160616,노무라입깃해파리,강,경기,저밀도,8.33
20160610,20160616,보름달물해파리,약,경기,고밀도,33.33
20160610,20160616,기타 해파리,,경남, ,21.43
20160610,20160616,노무라입깃해파리,강,경남,,0.0
20160610,20160616,보름달물해파리,약,경남,고밀도,57.14
20160610,20160616,보름달물해파리,약,경남,저밀도,57.14
20160610,20160616,기타 해파리,,경북,,0.0
20160610,20160616,노무라입깃해파리,강,경북,저밀도,6.67
20160610,20160616,보름달물해파리,약,경북,고밀도,60.0
20160610,20160616,보름달물해파리,약,경북,저밀도,60.0
20160610,20160616,기타 해파리,,부산, ,8.33
20160610,20160616,노무라입깃해파리,강,부산,,0.0
20160610,20160616,보름달물해파리,약,부산,고밀도,0.0
20160610,20160616,보름달물해파리,약,부산,저밀도,0.0
20160610,20160616,기타 해파리,,울산, ,33.33
20160610,20160616,노무라입깃해파리,강,울산,,0.0
20160610,20160616,보름달물해파리,약,울산,고밀도,66.67
20160610,20160616,보름달물해파리,약,울산,저밀도,66.67
20160610,20160616,기타 해파리,,인천,,0.0
20160610,20160616,노무라입깃해파리,강,인천,,0.0
20160610,20160616,보름달물해파리,약,인천,고밀도,30.0
20160610,20160616,기타 해파리,,전남,,0.0
20160610,20160616,노무라입깃해파리,강,전남,저밀도,16.665
20160610,20160616,보름달물해파리,약,전남,고밀도,33.335
20160610,20160616,보름달물해파리,약,전남,저밀도,33.335
20160610,20160616,기타 해파리,,전북,,0.0
20160610,20160616,노무라입깃해파리,강,전북,,0.0
20160610,20160616,보름달물해파리,약,전북,고밀도,94.12
20160610,20160616,보름달물해파리,약,전북,저밀도,94.12
20160610,20160616,기타 해파리,,제주, ,20.0
20160610,20160616,노무라입깃해파리,강,제주,저밀도,20.0
20160610,20160616,보름달물해파리,약,제주,,0.0
20160610,20160616,기타 해파리,,충남,,0.0
20160610,20160616,노무라입깃해파리,강,충남,,0.0
20160610,20160616,보름달물해파리,약,충남,저밀도,47.62
20160624,20160630,기타 해파리,,강원, ,40.0
20160624,20160630,노무라입깃해파리,강,강원,저밀도,20.0
20160624,20160630,보름달물해파리,약,강원,저밀도,6.67
20160624,20160630,노무라입깃해파리,강,경기,저밀도,15.38
20160624,20160630,보름달물해파리,약,경기,고밀도,61.54
20160624,20160630,보름달물해파리,약,경기,저밀도,61.54
20160624,20160630,기타 해파리,,경남, ,20.0
20160624,20160630,노무라입깃해파리,강,경남,,3.33
20160624,20160630,보름달물해파리,약,경남,고밀도,73.33
20160624,20160630,보름달물해파리,약,경남,저밀도,73.33
20160624,20160630,기타 해파리,,경북, ,10.53
20160624,20160630,노무라입깃해파리,강,경북,고밀도,5.26
20160624,20160630,보름달물해파리,약,경북,고밀도,63.16
20160624,20160630,보름달물해파리,약,경북,저밀도,63.16
20160624,20160630,노무라입깃해파리,강,부산,저밀도,8.33
20160624,20160630,보름달물해파리,약,부산,고밀도,83.33
20160624,20160630,보름달물해파리,약,부산,저밀도,83.33
20160624,20160630,기타 해파리,,울산, ,12.5
20160624,20160630,보름달물해파리,약,울산,고밀도,75.0
20160624,20160630,보름달물해파리,약,울산,저밀도,75.0
20160624,20160630,노무라입깃해파리,강,인천,저밀도,10.0
20160624,20160630,보름달물해파리,약,인천,저밀도,30.0
20160624,20160630,보름달물해파리,약,전남,고밀도,90.0
20160624,20160630,노무라입깃해파리,강,전북,저밀도,10.0
20160624,20160630,보름달물해파리,약,전북,고밀도,90.0
20160624,20160630,보름달물해파리,약,전북,저밀도,90.0
20160624,20160630,노무라입깃해파리,강,제주,저밀도,18.18
20160624,20160630,보름달물해파리,약,제주,저밀도,18.18
20160624,20160630,노무라입깃해파리,강,충남,고밀도,6.67
20160624,20160630,보름달물해파리,약,충남,고밀도,73.33
20160624,20160630,보름달물해파리,약,충남,저밀도,73.33
20160701,20160707,기타 해파리,,강원, ,37.5
20160701,20160707,노무라입깃해파리,강,강원,저밀도,4.17
20160701,20160707,보름달물해파리,약,강원,고밀도,20.83
20160701,20160707,보름달물해파리,약,강원,저밀도,20.83
20160701,20160707,보름달물해파리,약,경기,고밀도,50.0
20160701,20160707,기타 해파리,,경남, ,3.45
20160701,20160707,노무라입깃해파리,강,경남,저밀도,6.9
20160701,20160707,보름달물해파리,약,경남,고밀도,65.52
20160701,20160707,보름달물해파리,약,경남,저밀도,65.52
20160701,20160707,노무라입깃해파리,강,경북,저밀도,21.43
20160701,20160707,보름달물해파리,약,경북,고밀도,28.57
20160701,20160707,보름달물해파리,약,경북,저밀도,28.57
20160701,20160707,보름달물해파리,약,부산,고밀도,71.43
20160701,20160707,보름달물해파리,약,부산,저밀도,71.43
20160701,20160707,기타 해파리,,울산,,20.0
20160701,20160707,보름달물해파리,약,울산,고밀도,80.0
20160701,20160707,보름달물해파리,약,울산,저밀도,80.0
20160701,20160707,노무라입깃해파리,강,인천,고밀도,16.67
20160701,20160707,노무라입깃해파리,강,인천,저밀도,16.67
20160701,20160707,보름달물해파리,약,인천,저밀도,25.0
20160701,20160707,노무라입깃해파리,강,전남,고밀도,37.145
20160701,20160707,노무라입깃해파리,강,전남,저밀도,37.145
20160701,20160707,보름달물해파리,약,전남,고밀도,45.715
20160701,20160707,보름달물해파리,약,전남,저밀도,45.715
